application_number,parent_application_number,parent_filing_date,continuation_type
08503256,08104569,1993-08-11,CON
08503257,08172966,1993-12-27,CON
08503258,08021422,1993-02-23,CON
08503258,08255535,1994-06-03,CON
08503260,08243139,1994-05-16,CON
08503274,08274796,1994-07-14,CIP
08503295,08082699,1993-06-28,CON
08503296,08215531,1994-03-22,CON
08503297,08026944,1993-03-05,DIV
08503297,08252014,1994-06-01,CON
08503301,08337846,1994-11-14,CIP
08503313,07667424,1991-03-11,DIV
08503313,08044803,1993-04-12,DIV
08503326,08218898,1994-03-22,CIP
08503328,08157678,1993-11-24,CON
08503329,07945668,1992-09-16,CON
08503330,08083069,1993-06-25,CON
08503331,07995134,1992-12-22,CON
08503331,08276420,1994-07-18,CON
08503338,08272329,1994-07-08,CIP
08503344,08228784,1994-04-18,DIV
08503348,07915133,1992-07-23,CON
08503348,08096121,1993-07-22,CON
08503348,08124180,1993-09-20,CON
08503348,08192240,1994-02-04,CON
08503348,08228337,1994-04-15,CON
08503348,08253001,1994-06-02,CON
08503348,08277733,1994-07-20,CON
08503348,08279034,1994-07-22,CON
08503348,08308188,1994-09-19,CON
08503348,08391297,1995-02-03,CON
08503348,08493515,1995-06-22,CON
08503360,08134145,1993-10-08,DIV
08503373,08295283,1994-08-24,CIP
08503373,08339755,1994-11-15,CIP
08503373,08429589,1995-04-27,CIP
08503374,PCT/EP94/01373,1994-04-29,CIP
08503384,08297022,1994-08-29,DIV
08503390,08113226,1993-08-27,CIP
08503392,08155206,1993-11-22,DIV
08503399,08251139,1994-05-31,CON
08503402,08118880,1993-09-09,CON
08503408,08109788,1993-08-20,CON
08503409,08306289,1994-09-15,CON
08503420,08097037,1993-07-27,DIV
08503421,08097232,1993-07-27,CON
08503423,08305734,1994-09-14,CON
08503424,08133296,1993-10-08,CON
08503429,08112094,1993-08-26,CIP
08503437,08121191,1993-09-15,CIP
08503440,29040722,1995-06-26,CIP
08503444,08220853,1994-03-31,CON
08503448,08297022,1994-08-29,DIV
08503454,PCT/US92/08007,1992-09-21,CIP
08503457,08104365,1993-08-09,CIP
08503457,08141329,1993-10-22,CIP
08503460,60000529,1995-06-26,PRO
08503466,08230032,1994-04-19,DIV
08503467,08138060,1993-10-15,DIV
08503468,08246411,1994-05-20,CON
08503469,08131079,1993-10-01,CON
08503470,07856721,1992-03-24,CON
08503470,08208796,1994-03-09,CON
08503474,08186419,1994-01-28,CIP
08503481,08139573,1993-10-20,DIV
08503483,08149820,1993-11-10,DIV
08503489,08042597,1993-04-02,CON
08503489,08300565,1994-09-06,DIV
08503490,08335256,1994-11-07,DIV
08503491,08186147,1994-01-25,CON
08503518,08131131,1993-10-04,CIP
08503518,08311921,1994-09-26,CIP
08503524,07720658,1991-06-25,CON
08503524,07970299,1992-11-02,DIV
08503524,08238265,1994-05-03,CON
08503532,08247056,1994-05-20,DIV
08503532,08418514,1995-04-07,CIP
08503536,08397017,1995-03-01,CON
08503537,08103328,1993-08-06,CIP
08503537,08104256,1993-08-10,CON
08503538,08178213,1994-01-05,CON
08503540,08213501,1994-03-16,CON
08503559,08339541,1994-11-15,DIV
08503563,08287025,1994-08-08,CON
08503565,08219804,1994-03-29,CON
08503569,07836024,1992-02-13,CIP
08503569,08184636,1994-01-18,DIV
08503572,08189629,1994-02-01,CON
08503573,08086965,1993-07-02,CON
08503573,08313658,1994-09-27,CON
08503575,07494697,1990-03-16,CIP
08503575,07947193,1992-09-18,CON
08503575,08132426,1993-10-05,CON
08503575,08280163,1994-07-25,DIV
