application_number,parent_application_number,parent_filing_date,continuation_type
PCT/US13/50149,61674222,2012-07-20,PRO
PCT/US13/50149,13939140,2013-07-10,CON
PCT/US13/50150,13556116,2012-07-23,CON
PCT/US13/50151,61670370,2012-07-11,PRO
PCT/US13/50151,61794220,2013-03-15,PRO
PCT/US13/50152,61441239,2011-02-09,PRO
PCT/US13/50152,13370277,2012-02-09,CON
PCT/US13/50152,13546959,2012-07-11,CON
PCT/US13/50154,61670462,2012-07-11,PRO
PCT/US13/50154,61776209,2013-03-11,PRO
PCT/US13/50155,61671021,2012-07-12,PRO
PCT/US13/50156,13546986,2012-07-11,CON
PCT/US13/50157,61670426,2012-07-11,PRO
PCT/US13/50157,13844571,2013-03-15,CON
PCT/US13/50158,61707934,2012-09-29,PRO
PCT/US13/50158,13828426,2013-03-14,CON
PCT/US13/50159,13548165,2012-07-12,CON
PCT/US13/50163,61680231,2012-08-06,PRO
PCT/US13/50163,13843554,2013-03-15,CON
PCT/US13/50163,13917514,2013-06-13,CON
PCT/US13/50166,61670261,2012-07-11,PRO
PCT/US13/50166,61787369,2013-03-15,PRO
PCT/US13/50167,13547078,2012-07-12,CON
PCT/US13/50169,61671729,2012-07-15,PRO
PCT/US13/50169,13940242,2013-07-11,CON
PCT/US13/50170,13549178,2012-07-13,CON
PCT/US13/50171,61671578,2012-07-13,PRO
PCT/US13/50171,13712949,2012-12-12,CON
PCT/US13/50172,13549503,2012-07-15,CON
