application_number,parent_application_number,parent_filing_date,continuation_type
09494572,60136651,1999-05-27,PRO
09494573,08930524,1997-09-29,CON
09494573,PCT/GB96/00766,1996-03-29,NST
09494585,60145899,1999-07-27,PRO
09494587,PCT/EP98/0386,1998-06-25,CON
09494590,60117727,1999-01-29,PRO
09494593,60118130,1999-02-01,PRO
09494593,60119959,1999-02-12,PRO
09494599,08790071,1997-01-28,CON
09494599,09088175,1998-06-01,CON
09494604,08511374,1995-08-04,CIP
09494604,60003526,1995-09-11,PRO
09494604,60007332,1995-11-06,PRO
09494604,08935569,1997-09-23,CON
09494604,PCT/US96/12811,1996-08-01,CIP
09494616,09148171,1998-09-04,DIV
09494619,60118389,1999-02-01,PRO
09494620,60134443,1999-05-17,PRO
09494627,09154677,1998-09-17,DIV
09494645,60121705,1999-02-25,PRO
09494655,09110441,1998-07-07,DIV
09494657,09132429,1998-08-12,CIP
09494659,08779316,1997-01-06,DIV
09494661,08906243,1997-08-04,DIV
09494663,09147580,1999-01-26,DIV
09494663,PCT/DE97/01256,1997-06-19,NST
09494665,08597323,1996-02-06,CON
09494665,09016996,1998-02-02,CON
09494674,09365533,1999-08-02,CON
09494679,08991085,1997-12-16,CIP
09494685,09292612,1999-04-15,CON
09494686,08613125,1996-03-08,CON
09494686,08867946,1997-06-03,CON
09494686,09199241,1998-11-24,CON
09494688,60137749,1999-06-04,PRO
